record_id,sample_id,source_dataset,source_path,file_name,file_ext,source_subtype_dir,family_label,subtype_label,chmusic_class_id,content_type,normalized_base_name,audio_sha256,audio_fingerprint_id,performer_or_recording_id,recording_group_id,grouping_method,take_id,is_near_duplicate,duplicate_of,duration_sec,sample_rate_hz,channels,bit_depth,integrated_loudness_lufs,rms_db,silence_ratio,clipping_ratio,has_vocal,is_decodable,manual_review_required,manual_review_status,sample_status,drop_reason,applied_rule_ids,notes
ccm_003476,ccm_pipa_0004,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】乐曲片段《阳春白雪》.wav,【琵琶】乐曲片段《阳春白雪》.wav,.wav,琵琶,琵琶,琵琶,-1,phrase,【琵琶】乐曲片段《阳春白雪》,6c68d98aae86bea9c08b4891dc0cc78b10fd47a3fe663c058a948509067e4bb7,bd6369c84df2d62b829e29a2db2898c4c48f56cbfb70c9f430f668ba520eaa39,ccm_pipa_G0004,ccm_pipa_G0004,filename_rule,0,false,,20.49483,44100,1,16,,,0.206155,0.0,false,true,false,,keep,,,
ccm_003477,ccm_pipa_0005,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 会组织法 第一遍.wav,【琵琶】演奏技法 会组织法 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 会组织法,fc172b2a98ad3cf86e2785b330e5015aba1d980f62a7613b61ed046c5bbd77d3,9296d62141b55433b510704a1cdd4124060a99808ad851ccecf53002db3f3549,ccm_pipa_G0005,ccm_pipa_G0005,filename_rule,1,true,,8.969728,44100,1,16,,,0.46257,0.0,false,true,false,,keep,,,
ccm_003478,ccm_pipa_0006,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 会组织法 第二遍.wav,【琵琶】演奏技法 会组织法 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 会组织法,b38722a0cfab61ae551660fef1af1cdd270c991973892a63d1316a883e45068f,90cfed601e258f72f81c1a7d3a95361b8f63540bb256edd934250d23f2bae4c8,ccm_pipa_G0005,ccm_pipa_G0005,filename_rule,2,true,,8.245374,44100,1,16,,,0.421628,0.0,false,true,false,,keep,,,
ccm_003479,ccm_pipa_0007,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 击板 第一遍.wav,【琵琶】演奏技法 击板 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 击板,642ee23dff461053419d190b54e637e41d825a1dc43b6306cac988b396f4bd81,,ccm_pipa_G0006,ccm_pipa_G0006,filename_rule,1,true,,6.502313,44100,1,16,,,0.944444,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003480,ccm_pipa_0008,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 击板 第二遍.wav,【琵琶】演奏技法 击板 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 击板,45fa15b6ca92d003c50c382447304f1fc586a0a8b120c90fcb2ed40b42fd40a9,,ccm_pipa_G0006,ccm_pipa_G0006,filename_rule,2,true,,5.262063,44100,1,16,,,0.927481,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003481,ccm_pipa_0009,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 半轮 第一遍.wav,【琵琶】演奏技法 半轮 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 半轮,aa8be4b1bb64f14a9d36c38c4c5b4fc006b541683faa3815bbe177f236ac9623,6be883e72e2f977c735af88a04a2b784dac3efb10a4ac3413698f4e18f16e2c2,ccm_pipa_G0007,ccm_pipa_G0007,filename_rule,1,true,,8.504512,44100,1,16,,,0.610849,0.0,false,true,false,,keep,,,
ccm_003482,ccm_pipa_0010,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 半轮 第二遍.wav,【琵琶】演奏技法 半轮 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 半轮,1248e6715d1cbca9e74a572192448842a151c565ed3ad920049ec898c0fa7709,a8f99ec60c902f8b65cc52fdb0477617bfe79536db20e3b8628ddf7a3a306cf1,ccm_pipa_G0007,ccm_pipa_G0007,filename_rule,2,true,,7.406916,44100,1,16,,,0.603518,0.0,false,true,false,,keep,,,
ccm_003483,ccm_pipa_0011,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 吟揉 第一遍.wav,【琵琶】演奏技法 吟揉 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 吟揉,fd38f73af3931cc5ec7db901beb47a8a332e49edba41117e8a91b8da50b67f21,c20e319f76a697d96777757e4c269a22d69dcc333b2fa0010159b4e9b11147e1,ccm_pipa_G0008,ccm_pipa_G0008,filename_rule,1,true,,9.48449,44100,1,16,,,0.857294,0.0,false,true,false,,keep,,,
ccm_003484,ccm_pipa_0012,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 吟揉 第二遍.wav,【琵琶】演奏技法 吟揉 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 吟揉,b121f4b7b6fed6e9c3ce76a965c1a46643669a894025c646f64a73363f056832,a03534e3cb1f5bbf2ec3eaabdc17c691d8f787fdaf83fd8c12ed122ebbee04d4,ccm_pipa_G0008,ccm_pipa_G0008,filename_rule,2,true,,9.20449,44100,1,16,,,0.858388,0.0,false,true,false,,keep,,,
ccm_003485,ccm_pipa_0013,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 弹 第一遍.wav,【琵琶】演奏技法 弹 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 弹,82e52a02930b64dd3a41a96820c8a6fd6880df23b08c587ba7fa38fac21cdd48,4daf3b6e25c8f50998607bdd670c788ca7b558c65599cfccadea8034d602ed5e,ccm_pipa_G0009,ccm_pipa_G0009,filename_rule,1,true,,7.138912,44100,1,16,,,0.671348,0.0,false,true,false,,keep,,,
ccm_003486,ccm_pipa_0014,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 弹 第二遍.wav,【琵琶】演奏技法 弹 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 弹,76538049d6bcf92eafa88a0dc6581d05e87ce42da00aa5f3d712e81e7c6a92c0,6faaf101a2a7fc6a180128508a2f45466dfe3654be3bd9aaa53723212fa4a61f,ccm_pipa_G0009,ccm_pipa_G0009,filename_rule,2,true,,6.334694,44100,1,16,,,0.671949,0.0,false,true,false,,keep,,,
ccm_003487,ccm_pipa_0015,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 弹打 第一遍.wav,【琵琶】演奏技法 弹打 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 弹打,0e19b315a01efffa184067f9472f0db4279540ad64555e7b2f11133ae97d0636,084370b0cb3d6993fb50b0192455192e473b4e8a8ccfcd84c88d8eb3164f6ea5,ccm_pipa_G0010,ccm_pipa_G0010,filename_rule,1,true,,6.13771,44100,1,16,,,0.821895,0.0,false,true,false,,keep,,,
ccm_003488,ccm_pipa_0016,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 弹打 第二遍.wav,【琵琶】演奏技法 弹打 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 弹打,0f0765764ed981ab84f3ece2647df7fce40baa3e30711466d4ca663c515e4ca4,190d03879b3a8f93d7abe69332a5ffb4d6ca24b07564a2e835046ef3902fa3aa,ccm_pipa_G0010,ccm_pipa_G0010,filename_rule,2,true,,5.268413,44100,1,16,,,0.824762,0.0,false,true,false,,keep,,,
ccm_003489,ccm_pipa_0017,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 弹挑 第一遍.wav,【琵琶】演奏技法 弹挑 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 弹挑,0594f20ae1a3fe65036635a1370f6ce1bff40902358e1075458b903e1f60afa3,bba8d7a1b8bcc210cfffdf39e5177589224e727e7d5a6732eefcf69bb7fe6b2b,ccm_pipa_G0011,ccm_pipa_G0011,filename_rule,1,true,,6.104694,44100,1,16,,,0.475329,0.0,false,true,false,,keep,,,
ccm_003490,ccm_pipa_0018,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 弹挑 第二遍.wav,【琵琶】演奏技法 弹挑 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 弹挑,ee0884791697a8174873481d5ade27ed7045832053c2881b159013511ad9ef24,1dcb9e589b2f5967acde2416790256e9e154776828ddd2013e5c231ee3298536,ccm_pipa_G0011,ccm_pipa_G0011,filename_rule,2,true,,7.794943,44100,1,16,,,0.622909,0.0,false,true,false,,keep,,,
ccm_003491,ccm_pipa_0019,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 打代 第一遍.wav,【琵琶】演奏技法 打代 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 打代,8d23b59a9f79afbfb77dc0146668c681c575381eaa3119382f86422c0a0daea1,,ccm_pipa_G0012,ccm_pipa_G0012,filename_rule,1,true,,4.002948,44100,1,16,,,0.979899,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003492,ccm_pipa_0020,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 打代 第二遍.wav,【琵琶】演奏技法 打代 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 打代,568605cf781a3a5e5cd388b8559fc3d7f7e84c50b727b6bd953974070fc7a2e2,,ccm_pipa_G0012,ccm_pipa_G0012,filename_rule,2,true,,4.095193,44100,1,16,,,0.973039,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003493,ccm_pipa_0021,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 扫佛 第一遍.wav,【琵琶】演奏技法 扫佛 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 扫佛,7b966ffdd363472e6de8afeff1d9240b89de1ecdab503c0e130ac3457ffe4534,4d4e8691c723502e82e0fe1f6378e04dc20df3450b5762f5e5ac99e1e57a283e,ccm_pipa_G0013,ccm_pipa_G0013,filename_rule,1,true,,7.69483,44100,1,16,,,0.720991,0.0,false,true,false,,keep,,,
ccm_003494,ccm_pipa_0022,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 扫佛 第二遍.wav,【琵琶】演奏技法 扫佛 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 扫佛,8503d9b84b45555faebafd9c7473d99ea11cccc162a891d56b5cbf7cd7a6c370,8a6b158646fa44038818cac4049eba259b0c05b52e2e9f29666483201a08707a,ccm_pipa_G0013,ccm_pipa_G0013,filename_rule,2,true,,4.978458,44100,1,16,,,0.52621,0.0,false,true,false,,keep,,,
ccm_003495,ccm_pipa_0023,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 挑 第一遍.wav,【琵琶】演奏技法 挑 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 挑,5780a914881f7e67813e623e0cc8dcd7b6e49ce78e8c73d7f3bb1a003919901c,eeda2002f8d570e6b0eb22ddc26fbfd4f5c215336b38db871f0f9d2c46dba721,ccm_pipa_G0014,ccm_pipa_G0014,filename_rule,1,true,,6.191655,44100,1,16,,,0.687196,0.0,false,true,false,,keep,,,
ccm_003496,ccm_pipa_0024,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 挑 第二遍.wav,【琵琶】演奏技法 挑 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 挑,2ed2972b5915bd328bde077c595619bca442179195a9e212f933178c8f1728d3,1908935bed1e1b2d3baa26d6914f3bf4dd3ec5654bfee915fa61ee09c7c2e163,ccm_pipa_G0014,ccm_pipa_G0014,filename_rule,2,true,,5.90576,44100,1,16,,,0.706282,0.0,false,true,false,,keep,,,
ccm_003497,ccm_pipa_0025,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 推拉弦 第一遍.wav,【琵琶】演奏技法 推拉弦 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 推拉弦,fc7b89f5f64d62de569d181baf4353681a36921a98a579bf2c9bd270188edd11,d7bc0c344c3ea2a8fcb6632a3b54fe9546a427c2b61908e0aaa926b08a9fce7f,ccm_pipa_G0015,ccm_pipa_G0015,filename_rule,1,true,,8.619478,44100,1,16,,,0.8,0.0,false,true,false,,keep,,,
ccm_003498,ccm_pipa_0026,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 推拉弦 第二遍.wav,【琵琶】演奏技法 推拉弦 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 推拉弦,0579b75f69168cf2bad141b8d05cb55e756576536e708f9e1d9839d76ae7d4b8,5d05f4ba2859add220b2c09643533ede1e3014080f7b5cd0c40d2439f9f5c9f9,ccm_pipa_G0015,ccm_pipa_G0015,filename_rule,2,true,,8.791429,44100,1,16,,,0.801596,0.0,false,true,false,,keep,,,
ccm_003499,ccm_pipa_0027,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 摘 第一遍.wav,【琵琶】演奏技法 摘 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 摘,3f0619363d985dd898e492e5f76ab2e3373cb5b2e8b6ab862996c73de838d06b,,ccm_pipa_G0016,ccm_pipa_G0016,filename_rule,1,true,,5.044762,44100,1,16,,,0.976096,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003500,ccm_pipa_0028,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 摘 第二遍.wav,【琵琶】演奏技法 摘 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 摘,12f55035b43d7b0ba7f82eb51320efab59d6c18e79f242ebbe7fc56b8ebeaced,,ccm_pipa_G0016,ccm_pipa_G0016,filename_rule,2,true,,3.729751,44100,1,16,,,0.973046,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003501,ccm_pipa_0029,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 泛音 第一遍.wav,【琵琶】演奏技法 泛音 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 泛音,36c7085ac71a0e5fbb0f0f34a71b17239bff762ba1d81c4ae897064cf3776db4,,ccm_pipa_G0017,ccm_pipa_G0017,filename_rule,1,true,,9.456508,44100,1,16,,,0.931144,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003502,ccm_pipa_0030,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 泛音 第二遍.wav,【琵琶】演奏技法 泛音 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 泛音,41b53d3a7145f2d1b0840ee6cd1012ce00375940019d016ce95b7d09dc99ef6d,,ccm_pipa_G0017,ccm_pipa_G0017,filename_rule,2,true,,10.846236,44100,1,16,,,0.974146,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003503,ccm_pipa_0031,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 绞弦 第二遍.wav,【琵琶】演奏技法 绞弦 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 绞弦,f41da1adf6c5f836a57f18a7ba1d94da4fcad64715bd866e6615aaeba3ff48fd,,ccm_pipa_G0018,ccm_pipa_G0018,whitespace_variant_merge,2,true,,5.615624,44100,1,16,,,0.901786,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003506,ccm_pipa_0032,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法绞弦 第一遍.wav,【琵琶】演奏技法绞弦 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法绞弦,fb30de69e0d248b85da6564dff5483e66a539bee6df24c77e44fa71827be39cd,eec5415bdea36a089fab715f4bbcc5e3664baf4e9089597d84a43cd94a33ae24,ccm_pipa_G0018,ccm_pipa_G0018,whitespace_variant_merge,1,true,,4.979592,44100,1,16,,,0.866935,0.0,false,true,false,,keep,,,
ccm_003504,ccm_pipa_0033,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 长轮 第一遍.wav,【琵琶】演奏技法 长轮 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 长轮,7d70d716df09e44c1263cd0e1c66f49ec8a053fcdeb90e85df69c5b1f2713395,b1dd2da9eb0e3b45cf0bc56c78fdafbeffb17732d5ece261dac8c64d7f3e855a,ccm_pipa_G0019,ccm_pipa_G0019,filename_rule,1,true,,17.733696,44100,1,16,,,0.79729,0.0,false,true,false,,keep,,,
ccm_003505,ccm_pipa_0034,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】演奏技法 长轮 第二遍.wav,【琵琶】演奏技法 长轮 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,technique,【琵琶】演奏技法 长轮,08027fdf4b9d94df337d5ae35eb214867a7b23325a24f45a2c9b588d1581ba41,d56bcbea0e10ae9235af5885fb9eb7002cea425134069f543f45a197273767e9,ccm_pipa_G0019,ccm_pipa_G0019,filename_rule,2,true,,16.502993,44100,1,16,,,0.741505,0.0,false,true,false,,keep,,,
ccm_003507,ccm_pipa_0035,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】空弦音 自然衰减 力度中强 第一遍.wav,【琵琶】空弦音 自然衰减 力度中强 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,controlled,【琵琶】空弦音 自然衰减 力度中强,d0e989c57b2717b168a944204656623943edcb2de0142d230fbedf5b20c81fc2,,ccm_pipa_G0020,ccm_pipa_G0020,filename_rule,1,true,,33.181315,44100,1,16,,,0.937274,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003508,ccm_pipa_0036,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】空弦音 自然衰减 力度中强 第二遍.wav,【琵琶】空弦音 自然衰减 力度中强 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,controlled,【琵琶】空弦音 自然衰减 力度中强,25c7c92d1dba2ade8a8bd10ab2ce502fc3e1e7fa09f52fa09b4efac70b2d7fcc,,ccm_pipa_G0020,ccm_pipa_G0020,filename_rule,2,true,,30.744354,44100,1,16,,,0.936198,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003509,ccm_pipa_0037,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】空弦音 自然衰减 力度弱 第一遍.wav,【琵琶】空弦音 自然衰减 力度弱 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,controlled,【琵琶】空弦音 自然衰减 力度弱,7917d6feb4b3425c8a7677a0df30bab20c81b03fdf72952d6458de9b319d0c2c,,ccm_pipa_G0021,ccm_pipa_G0021,filename_rule,1,true,,35.84771,44100,1,16,,,0.992185,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003510,ccm_pipa_0038,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】空弦音 自然衰减 力度弱 第二遍.wav,【琵琶】空弦音 自然衰减 力度弱 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,controlled,【琵琶】空弦音 自然衰减 力度弱,11c4ffa1734f32f750881eeac70ed6dbf04877348736504f97d5af64628df852,,ccm_pipa_G0021,ccm_pipa_G0021,filename_rule,2,true,,33.799161,44100,1,16,,,0.990823,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003511,ccm_pipa_0039,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】空弦音 自然衰减 力度强 第一遍.wav,【琵琶】空弦音 自然衰减 力度强 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,controlled,【琵琶】空弦音 自然衰减 力度强,53a62e0e2d96999d3d866ebc0e586b8f41db238902da60cc76dab54d914cc4ff,,ccm_pipa_G0022,ccm_pipa_G0022,filename_rule,1,true,,31.883424,44100,1,16,,,0.927181,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003512,ccm_pipa_0040,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】空弦音 自然衰减 力度强 第二遍.wav,【琵琶】空弦音 自然衰减 力度强 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,controlled,【琵琶】空弦音 自然衰减 力度强,466feb27b3a26c38816c4b6b3e0822c176a590f8221769df5f6d9db02824b239,,ccm_pipa_G0022,ccm_pipa_G0022,filename_rule,2,true,,34.466553,44100,1,16,,,0.946009,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003513,ccm_pipa_0041,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】音阶 中速 力度强 第一遍.wav,【琵琶】音阶 中速 力度强 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,controlled,【琵琶】音阶 中速 力度强,1669005c0aea5ae0d1af2b2bc67eafb472ee75c0d3a2bd2732c82f66b31f6ab1,e1276db985017a439aab803cdd120bb7191bd3d125cca2cc23fba5a668dce4df,ccm_pipa_G0023,ccm_pipa_G0023,filename_rule,1,true,,40.739002,44100,1,16,,,0.624509,0.0,false,true,false,,keep,,,
ccm_003514,ccm_pipa_0042,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】音阶 中速 力度强 第二遍.wav,【琵琶】音阶 中速 力度强 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,controlled,【琵琶】音阶 中速 力度强,9ef09f8e112b88579dbd7eda011256d94b597b62d9a9ceae7cfae9f70af97018,ebae055eb6fe4679e97d83d5abd10df9f10db3fa4b0f922d8fba8c39fe9d2345,ccm_pipa_G0023,ccm_pipa_G0023,filename_rule,2,true,,40.022902,44100,1,16,,,0.61425,0.0,false,true,false,,keep,,,
ccm_003515,ccm_pipa_0043,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】音阶 自然衰减 力度中强 第一遍.wav,【琵琶】音阶 自然衰减 力度中强 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,controlled,【琵琶】音阶 自然衰减 力度中强,403585216281a03dff66c79ea3012ed02b5f1108a9f712d104bfbcb2b47ca7ba,,ccm_pipa_G0024,ccm_pipa_G0024,filename_rule,1,true,,254.003243,44100,1,16,,,0.966966,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003516,ccm_pipa_0044,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】音阶 自然衰减 力度中强 第二遍.wav,【琵琶】音阶 自然衰减 力度中强 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,controlled,【琵琶】音阶 自然衰减 力度中强,f4b41295d5867181d5fa33feb81649a90f7011ea2826ff72fa3f5ae0b57c2d0f,,ccm_pipa_G0024,ccm_pipa_G0024,filename_rule,2,true,,343.82288,44100,1,16,,,0.968237,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_003517,ccm_pipa_0045,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】音阶 速度慢 力度中强 第一遍.wav,【琵琶】音阶 速度慢 力度中强 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,controlled,【琵琶】音阶 速度慢 力度中强,af9c9024f3462fbd232a26e6d61421b2c775515f6862625a6b60433fbbc0c3b8,9911b376a79ea2efddf1ca5492a284bf5f4f0599da08e262496b08c2d79af56d,ccm_pipa_G0025,ccm_pipa_G0025,filename_rule,1,true,,48.78805,44100,1,16,,,0.784089,0.0,false,true,false,,keep,,,
ccm_003518,ccm_pipa_0046,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】音阶 速度慢 力度中强 第二遍.wav,【琵琶】音阶 速度慢 力度中强 第二遍.wav,.wav,琵琶,琵琶,琵琶,-1,controlled,【琵琶】音阶 速度慢 力度中强,47f77a01f0dbef85ae90c8b9f8facc7a64da5a277b1f35462a8d1213b6684a9e,61d5bfa21ec8673f3058c64d9b954b40d55c153d3df684c0daa1f1cd7bd8f6ec,ccm_pipa_G0025,ccm_pipa_G0025,filename_rule,2,true,,48.142154,44100,1,16,,,0.775561,0.0,false,true,false,,keep,,,
ccm_003519,ccm_pipa_0047,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/琵琶/【琵琶】音阶 速度慢 力度弱 第一遍.wav,【琵琶】音阶 速度慢 力度弱 第一遍.wav,.wav,琵琶,琵琶,琵琶,-1,controlled,【琵琶】音阶 速度慢 力度弱,a37a1f40083628b12ca944464cd01f2c53dc1125ada531449700cd0f1bdcbde7,80fc027b0f379f39e265af7adf765ac62546456033f76a92d1ad30b345dfb81b,ccm_pipa_G0026,ccm_pipa_G0026,filename_rule,1,true,,61.85839,44100,1,16,,,0.865621,0.0,false,true,false,,keep,,,
